ID,latitude,longitude,name,mean_checkin_time,review,category
12579,29.9535507,-90.0690745,Willie's Chicken Shack,17,"Long wait but definitely worth it. Biscuits are on point!  If you're looking for good chicken, biscuits and honey look no further!  Bonus, they are everywhere.",Restaurants
11501,29.945296,-90.0672198,Tommy's Cuisine,5,"We stopped in to Tommy's because the atmosphere looked inviting. I enjoyed the cozy, quiet, low-lit dining room. It was nice to get away from the crowds in the street. The service was absolutely wonderful. Everyone we interacted with was friendly and helpful. Also, Chad Smith of the Red Hot Chili Peppers was dining at the table next to us, so that was pretty cool...  Unfortunately, despite all that we liked about Tommy's, the food was beyond bad.  We had the special- avocado crab salad to start. Mustard, crab and avocado just really don't pair very well and the crab didn't taste fresh at all. Then we had the oysters Rockefeller which, honestly, I found inedible. Though I will say, the large size of the dish is really unbelievable for the price you pay ($10). The oysters were gigantic (I'm sure some people will love this, but I found them to be pretty gross) with some green pur̩e on top of them which had both an unpleasant taste and texture. For our entree, we shared the shrimp linguine. It wasn't bad, but was just kind of bland and boring and definitely not a $22 dish.   In a city with so many amazing food choices, I don't see any reason to go back to this place.",Restaurants
11110,29.94868806,-90.06557413,Royal Noodle Bar,1,"This is the worst noodle restaurant I've ever been to. Only 2 choices of soup and neither had any flavor.  No wonder joint was empty. Ordered spring rolls.  Had to be old, couldn't bite into it. Skin was like a piece of rubber.  We would have enjoyed a bowl of Top Ramen more.",Restaurants
11498,29.961394,-90.067367,The Decadence Shoppe,5,"This was a decent place.  They make the desserts all on their own and they are pretty yummy.  Their cookies are the best-- they have different flavors. I understand they have free wifi, but I have never stayed. I have brought desserts and pastries from here and brought them to friends for parties.  Their pastries, brownies, and cookies get rave reviews.",Restaurants
12189,29.9554435,-90.0681471,Restaurant R'evolution,13,"I had a wonderful meal here one evening after my in-laws made reservations for four as a Christmas present.  It's a newer restaurant from John Folse, located in the Royal Sonesta Hotel, not far from Bourbon street.  The ambiance was lovely and inviting, with nice touches from unique light fixtures to a little ottoman"" for holding your purse.  The food was well thought out and delicious.  We started with a charcuterie board...it was just meat",Restaurants
10350,29.9211411,-90.0945904,Potsalot Pottery,9,Found this pottery studio while on vacation in New Orleans. Wanted a piece from a local artist to take home to remember the trip and this studio's offerings hit the mark! They offer beautiful pieces of functional pottery at fair prices. I got a mug and a bread bowl and now will remember this unique city and it's culture each time I use them. The studio owners are friendly and engaging. Highly recommend when you are in New Orleans you stop in and make a purchase!,Shopping
11268,29.96328867,-90.1118321,McDonald's,3,I went in on 12/19 to get me something to eat and I was stunned at how the owner sent his cashier home .. He was very rude and arrogant and this is not the 1st time I've seen him act this way he's a huge dick head and doesn't deserve to own or eun a business..How he treats his employees is ridiculous..I won't ever eat there again after that incident,Restaurants
12258,29.9434549,-90.0673411,La Boca,14,Steak is obviously amazing. I am giving the rating based on service. We went for Valentine's Day dinner and he was less then courteous. He made a  face when we ordered a bottle of wine that wasn't $100. When we ordered the entree he rushed us and was incredibly judgemental. Never filled our water again after we paid the bill which he brought to the table before I waseven done eating; despite having gslf a bottle of wine left. Again food was good but there are plenty of places with good food in New Orleans with excellent service. Probably wouldn't go back.,Restaurants
13230,29.9584311,-90.0656443,Krazy Korner,5,"Fun spot! Live cover band is actually GOOD. Classic rock all night long. Bartenders weren't the friendliest, but the shot girls (at least a couple of them) were super sweet and lots of fun. If you're done walking the strip, park it here for some good tunes.",Nightlife
13479,29.9591103,-90.0622144,Harry's Corner,21,"I had zero intentions of stopping in this place, but the gentleman reading his paper at the fire hydrant/table stopped me to discuss how adorable my dog is (this happens regularly I must admit). Then the bartender starting luring Duncan in with treats while the vodka starting luring me.  I had a drink while my dog napped on the floor and got at least 5 treats out of the deal. The bartender, dressed in a purple LSU shirt, red bandanna around his neck, red Chucks and red Sally Jesse Raphael style glasses entertained everyone with his sarcasm, but even asked if there was anything in my shopping bags I would like to put in the frig while I had my drink (so sweet!). I stayed and watch the NBA game discussing basketball with the Celtics fan sitting next to me. Everyone was so friendly, I seriously talked to almost every person in there! The place was a riot, honestly I would've stayed for hours if I didnt have to walk all the way home! On the way out the bartender asked me if I was returning for their crawfish boil on Saturdays during Jazz Fest, I told him that I couldnt make it the first Saturday, but I would try to come in Friday later, he cuts me off with Hey",Nightlife
11210,29.9235527,-90.0870027,Semolina's Bistro Italia,2,"pastas, many of which are good and a few of which are dumb, and a few other entrees that can sometimes impress.  The petit filets and porkchops (obviously not pastas) are succulent.  as far as pastas go, the baked macaroni, bbq chicken, and muffaletta pastas rock.",Restaurants
